Date,StartDate,EndDate,Section,TotalSales,TotalPurchases,TotalTotal,TotalBalance,ProprietarySales,ProprietaryPurchases,ProprietaryTotal,ProprietaryBalance,BrokerageSales,BrokeragePurchases,BrokerageTotal,BrokerageBalance,IndividualsSales,IndividualsPurchases,IndividualsTotal,IndividualsBalance,ForeignersSales,ForeignersPurchases,ForeignersTotal,ForeignersBalance,SecuritiesCosSales,SecuritiesCosPurchases,SecuritiesCosTotal,SecuritiesCosBalance,InvestmentTrustsSales,InvestmentTrustsPurchases,InvestmentTrustsTotal,InvestmentTrustsBalance,BusinessCosSales,BusinessCosPurchases,BusinessCosTotal,BusinessCosBalance,OtherInstitutionsSales,OtherInstitutionsPurchases,OtherInstitutionsTotal,OtherInstitutionsBalance,InsuranceCosSales,InsuranceCosPurchases,InsuranceCosTotal,InsuranceCosBalance,CityBKsRegionalBKsEtcSales,CityBKsRegionalBKsEtcPurchase,CityBKsRegionalBKsEtcTotal,CityBKsRegionalBKsEtcBalance,TrustBanksSales,TrustBanksPurchases,TrustBanksTotal,TrustBanksBalance,OtherFinancialInstitutionsSales,OtherFinancialInstitutionsPurchases,OtherFinancialInstitutionsTotal,OtherFinancialInstitutionsBalance
2018-12-20,2018-12-10,2018-12-14,Prime Market (First Section),15134163253.0,15163782935.0,30297946188.0,29619682.0,3438812715.0,3196101133.0,6634913848.0,-242711582.0,11695350538.0,11967681802.0,23663032340.0,272331264.0,1682075034.0,1708526465.0,3390601499.0,26451431.0,9207311065.0,9066186039.0,18273497104.0,-141125026.0,58503693.0,61416648.0,119920341.0,2912955.0,189779873.0,314342065.0,504121938.0,124562192.0,100490506.0,181839580.0,282330086.0,81349074.0,20748461.0,67602529.0,88350990.0,46854068.0,47730556.0,21202214.0,68932770.0,-26528342.0,11078605.0,8001738.0,19080343.0,-3076867.0,359483624.0,498412276.0,857895900.0,138928652.0,18149121.0,40152248.0,58301369.0,22003127.0
2018-12-20,2018-12-10,2018-12-14,Standard Market (Second Section),171160736.0,171940267.0,343101003.0,779531.0,13830361.0,13457248.0,27287609.0,-373113.0,157330375.0,158483019.0,315813394.0,1152644.0,61548662.0,61085792.0,122634454.0,-462870.0,89177904.0,76146130.0,165324034.0,-13031774.0,2484165.0,2310397.0,4794562.0,-173768.0,703052.0,993420.0,1696472.0,290368.0,1476132.0,15039429.0,16515561.0,13563297.0,236444.0,1489188.0,1725632.0,1252744.0,22843.0,50087.0,72930.0,27244.0,123288.0,200.0,123488.0,-123088.0,1151985.0,1077663.0,2229648.0,-74322.0,405900.0,290713.0,696613.0,-115187.0
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,2018-12-17,2018-12-21,Growth Market (Mothers/JASDAQ),795781148.0,794038983.0,1589820131.0,-1742165.0,28156296.0,33666458.0,61822754.0,5510162.0,767624852.0,760372525.0,1527997377.0,-7252327.0,435893418.0,422914695.0,858808113.0,-12978723.0,294694754.0,295669365.0,590364119.0,974611.0,11603561.0,12528546.0,24132107.0,924985.0,8116777.0,8795903.0,16912680.0,679126.0,7533679.0,9871502.0,17405181.0,2337823.0,2589593.0,1377149.0,3966742.0,-1212444.0,56935.0,395587.0,452522.0,338652.0,434907.0,42796.0,477703.0,-392111.0,6553354.0,8466782.0,15020136.0,1913428.0,147874.0,310200.0,458074.0,162326.0
2018-12-27,2018-12-17,2018-12-21,Prime Market (First Section),15447638368.0,15487901402.0,30935539770.0,40263034.0,2244157424.0,2416743420.0,4660900844.0,172585996.0,13203480944.0,13071157982.0,26274638926.0,-132322962.0,2240097408.0,2151233091.0,4391330499.0,-88864317.0,9996014115.0,9669253682.0,19665267797.0,-326760433.0,80898247.0,85646804.0,166545051.0,4748557.0,216369188.0,421758668.0,638127856.0,205389480.0,165577496.0,168220759.0,333798255.0,2643263.0,23697351.0,48431663.0,72129014.0,24734312.0,27695172.0,21380612.0,49075784.0,-6314560.0,21015777.0,9544075.0,30559852.0,-11471702.0,359330006.0,470373099.0,829703105.0,111043093.0,72786184.0,25315529.0,98101713.0,-47470655.0
2018-12-27,2018-12-17,2018-12-21,Standard Market (Second Section),180199964.0,182052332.0,362252296.0,1852368.0,14504722.0,11402216.0,25906938.0,-3102506.0,165695242.0,170650116.0,336345358.0,4954874.0,60062744.0,55589314.0,115652058.0,-4473430.0,94585883.0,93830633.0,188416516.0,-755250.0,2206559.0,2339832.0,4546391.0,133273.0,1876261.0,1027184.0,2903445.0,-849077.0,1293565.0,14950482.0,16244047.0,13656917.0,2248649.0,697590.0,2946239.0,-1551059.0,22340.0,13816.0,36156.0,-8524.0,73685.0,213.0,73898.0,-73472.0,2896914.0,1990609.0,4887523.0,-906305.0,428642.0,210443.0,639085.0,-218199.0
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,2018-12-25,2018-12-28,Growth Market (Mothers/JASDAQ),598806196.0,600025131.0,1198831327.0,1218935.0,22168253.0,22470776.0,44639029.0,302523.0,576637943.0,577554355.0,1154192298.0,916412.0,333270309.0,310753674.0,644023983.0,-22516635.0,217471333.0,231480977.0,448952310.0,14009644.0,9086278.0,8805372.0,17891650.0,-280906.0,4861613.0,10278864.0,15140477.0,5417251.0,6304469.0,6775928.0,13080397.0,471459.0,1247914.0,1752113.0,3000027.0,504199.0,56849.0,17878.0,74727.0,-38971.0,302829.0,0.0,302829.0,-302829.0,3988053.0,7547635.0,11535688.0,3559582.0,48296.0,141914.0,190210.0,93618.0
2019-01-09,2018-12-25,2018-12-28,Prime Market (First Section),10460055595.0,10454327385.0,20914382980.0,-5728210.0,1469809162.0,1444365218.0,2914174380.0,-25443944.0,8990246433.0,9009962167.0,18000208600.0,19715734.0,1762011626.0,1619123163.0,3381134789.0,-142888463.0,6653223208.0,6580054284.0,13233277492.0,-73168924.0,49268662.0,52177574.0,101446236.0,2908912.0,151059227.0,224132298.0,375191525.0,73073071.0,57519136.0,54502333.0,112021469.0,-3016803.0,14963785.0,55566409.0,70530194.0,40602624.0,8334694.0,10504098.0,18838792.0,2169404.0,29894436.0,6890294.0,36784730.0,-23004142.0,245222972.0,382520429.0,627743401.0,137297457.0,18748687.0,24491285.0,43239972.0,5742598.0
2019-01-09,2018-12-25,2018-12-28,Standard Market (Second Section),104967525.0,105485178.0,210452703.0,517653.0,6902124.0,8432079.0,15334203.0,1529955.0,98065401.0,97053099.0,195118500.0,-1012302.0,41139396.0,36337317.0,77476713.0,-4802079.0,52262453.0,53569313.0,105831766.0,1306860.0,1392441.0,1266576.0,2659017.0,-125865.0,324472.0,1695463.0,2019935.0,1370991.0,1365559.0,1998294.0,3363853.0,632735.0,350243.0,1229694.0,1579937.0,879451.0,6260.0,1054.0,7314.0,-5206.0,395548.0,0.0,395548.0,-395548.0,820760.0,925337.0,1746097.0,104577.0,8269.0,30051.0,38320.0,21782.0
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,2019-01-04,2019-01-04,Growth Market (Mothers/JASDAQ),122693758.0,122563250.0,245257008.0,-130508.0,3671216.0,3963780.0,7634996.0,292564.0,119022542.0,118599470.0,237622012.0,-423072.0,60986160.0,60958809.0,121944969.0,-27351.0,52958017.0,52229920.0,105187937.0,-728097.0,1646229.0,1596841.0,3243070.0,-49388.0,1430623.0,742615.0,2173238.0,-688008.0,588961.0,1145177.0,1734138.0,556216.0,415989.0,435072.0,851061.0,19083.0,20.0,0.0,20.0,-20.0,16448.0,284.0,16732.0,-16164.0,794978.0,1385891.0,2180869.0,590913.0,185117.0,104861.0,289978.0,-80256.0
2019-01-11,2019-01-04,2019-01-04,Prime Market (First Section),3002926015.0,2992731721.0,5995657736.0,-10194294.0,370139503.0,448297939.0,818437442.0,78158436.0,2632786512.0,2544433782.0,5177220294.0,-88352730.0,310067764.0,351729719.0,661797483.0,41661955.0,2192379134.0,1989109791.0,4181488925.0,-203269343.0,11646717.0,12236046.0,23882763.0,589329.0,43524382.0,64750552.0,108274934.0,21226170.0,8416602.0,25476995.0,33893597.0,17060393.0,4548109.0,7252607.0,11800716.0,2704498.0,196745.0,1391799.0,1588544.0,1195054.0,847819.0,637129.0,1484948.0,-210690.0,59088266.0,79301989.0,138390255.0,20213723.0,2070974.0,12547155.0,14618129.0,10476181.0
2019-01-11,2019-01-04,2019-01-04,Standard Market (Second Section),27032260.0,27041644.0,54073904.0,9384.0,1826918.0,2895211.0,4722129.0,1068293.0,25205342.0,24146433.0,49351775.0,-1058909.0,5882086.0,5939436.0,11821522.0,57350.0,18668859.0,14053603.0,32722462.0,-4615256.0,218249.0,229802.0,448051.0,11553.0,132647.0,71995.0,204642.0,-60652.0,130356.0,3476329.0,3606685.0,3345973.0,6144.0,118808.0,124952.0,112664.0,6.0,2457.0,2463.0,2451.0,1327.0,0.0,1327.0,-1327.0,149431.0,231767.0,381198.0,82336.0,16237.0,22236.0,38473.0,5999.0
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,2019-01-07,2019-01-11,Growth Market (Mothers/JASDAQ),754353532.0,754465110.0,1508818642.0,111578.0,31063485.0,24729515.0,55793000.0,-6333970.0,723290047.0,729735595.0,1453025642.0,6445548.0,384677535.0,386508979.0,771186514.0,1831444.0,306494136.0,308473323.0,614967459.0,1979187.0,10166068.0,10427891.0,20593959.0,261823.0,7743934.0,7466927.0,15210861.0,-277007.0,5893225.0,6940851.0,12834076.0,1047626.0,1596017.0,1021766.0,2617783.0,-574251.0,33392.0,55858.0,89250.0,22466.0,66440.0,0.0,66440.0,-66440.0,6490041.0,8646255.0,15136296.0,2156214.0,129259.0,193745.0,323004.0,64486.0
2019-01-17,2019-01-07,2019-01-11,Prime Market (First Section),13741798218.0,13728785705.0,27470583923.0,-13012513.0,2108424468.0,2352178316.0,4460602784.0,243753848.0,11633373750.0,11376607389.0,23009981139.0,-256766361.0,1785659186.0,1609282916.0,3394942102.0,-176376270.0,9014165384.0,8727981353.0,17742146737.0,-286184031.0,58231175.0,59591064.0,117822239.0,1359889.0,212651234.0,346988110.0,559639344.0,134336876.0,80551556.0,107977685.0,188529241.0,27426129.0,23929211.0,32452063.0,56381274.0,8522852.0,26592177.0,26579475.0,53171652.0,-12702.0,15009903.0,8409989.0,23419892.0,-6599914.0,394954706.0,431839244.0,826793950.0,36884538.0,21629218.0,25505490.0,47134708.0,3876272.0
2019-01-17,2019-01-07,2019-01-11,Standard Market (Second Section),104975869.0,105241777.0,210217646.0,265908.0,6398955.0,4752737.0,11151692.0,-1646218.0,98576914.0,100489040.0,199065954.0,1912126.0,37961047.0,38220953.0,76182000.0,259906.0,56103732.0,45757076.0,101860808.0,-10346656.0,1354581.0,1238772.0,2593353.0,-115809.0,1045818.0,755864.0,1801682.0,-289954.0,762587.0,13553565.0,14316152.0,12790978.0,124394.0,287147.0,411541.0,162753.0,14840.0,5743.0,20583.0,-9097.0,8079.0,0.0,8079.0,-8079.0,1176352.0,656878.0,1833230.0,-519474.0,25484.0,13042.0,38526.0,-12442.0
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,2019-01-15,2019-01-18,Growth Market (Mothers/JASDAQ),648876245.0,648783400.0,1297659645.0,-92845.0,22106150.0,20801883.0,42908033.0,-1304267.0,626770095.0,627981517.0,1254751612.0,1211422.0,350504617.0,341607542.0,692112159.0,-8897075.0,248727160.0,254939659.0,503666819.0,6212499.0,9873564.0,9623991.0,19497555.0,-249573.0,4916846.0,7870461.0,12787307.0,2953615.0,5692357.0,6479215.0,12171572.0,786858.0,1448999.0,982136.0,2431135.0,-466863.0,149719.0,62822.0,212541.0,-86897.0,36759.0,9454.0,46213.0,-27305.0,5251456.0,6296620.0,11548076.0,1045164.0,168618.0,109617.0,278235.0,-59001.0
2019-01-24,2019-01-15,2019-01-18,Prime Market (First Section),9726108559.0,9745574613.0,19471683172.0,19466054.0,1308963138.0,1462932725.0,2771895863.0,153969587.0,8417145421.0,8282641888.0,16699787309.0,-134503533.0,1405399540.0,1314170396.0,2719569936.0,-91229144.0,6349150472.0,6297468835.0,12646619307.0,-51681637.0,53580570.0,57347758.0,110928328.0,3767188.0,168390915.0,150316346.0,318707261.0,-18074569.0,72003663.0,87346118.0,159349781.0,15342455.0,17146176.0,23873550.0,41019726.0,6727374.0,20473785.0,18332082.0,38805867.0,-2141703.0,20726247.0,3116074.0,23842321.0,-17610173.0,287734633.0,315172593.0,602907226.0,27437960.0,22539420.0,15498136.0,38037556.0,-7041284.0
2019-01-24,2019-01-15,2019-01-18,Standard Market (Second Section),95555435.0,95575421.0,191130856.0,19986.0,6757829.0,7677669.0,14435498.0,919840.0,88797606.0,87897752.0,176695358.0,-899854.0,34750730.0,35368339.0,70119069.0,617609.0,47048779.0,38222137.0,85270916.0,-8826642.0,1405397.0,1046911.0,2452308.0,-358486.0,654926.0,379159.0,1034085.0,-275767.0,1227226.0,11526137.0,12753363.0,10298911.0,69827.0,323652.0,393479.0,253825.0,24765.0,23861.0,48626.0,-904.0,41579.0,190.0,41769.0,-41389.0,3287132.0,671548.0,3958680.0,-2615584.0,287245.0,335818.0,623063.0,48573.0
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,2019-01-21,2019-01-25,Growth Market (Mothers/JASDAQ),829361844.0,829226173.0,1658588017.0,-135671.0,31201524.0,27508470.0,58709994.0,-3693054.0,798160320.0,801717703.0,1599878023.0,3557383.0,449389192.0,462895889.0,912285081.0,13506697.0,315330652.0,300796721.0,616127373.0,-14533931.0,12916350.0,13337387.0,26253737.0,421037.0,5213077.0,6734252.0,11947329.0,1521175.0,7999544.0,8826486.0,16826030.0,826942.0,2040726.0,1513963.0,3554689.0,-526763.0,148890.0,39568.0,188458.0,-109322.0,75775.0,11226.0,87001.0,-64549.0,4924028.0,7500439.0,12424467.0,2576411.0,122086.0,61772.0,183858.0,-60314.0
2019-01-31,2019-01-21,2019-01-25,Prime Market (First Section),10836542485.0,10823049641.0,21659592126.0,-13492844.0,1600131741.0,1593198049.0,3193329790.0,-6933692.0,9236410744.0,9229851592.0,18466262336.0,-6559152.0,1636552041.0,1547586113.0,3184138154.0,-88965928.0,6776290137.0,6916262452.0,13692552589.0,139972315.0,59881327.0,61054720.0,120936047.0,1173393.0,184093513.0,165204482.0,349297995.0,-18889031.0,123036405.0,109295896.0,232332301.0,-13740509.0,20614190.0,37284113.0,57898303.0,16669923.0,33830140.0,18875478.0,52705618.0,-14954662.0,18358260.0,6590625.0,24948885.0,-11767635.0,368736355.0,351584504.0,720320859.0,-17151851.0,15018376.0,16113209.0,31131585.0,1094833.0
2019-01-31,2019-01-21,2019-01-25,Standard Market (Second Section),90639996.0,90827162.0,181467158.0,187166.0,6768536.0,3719248.0,10487784.0,-3049288.0,83871460.0,87107914.0,170979374.0,3236454.0,38473448.0,38172241.0,76645689.0,-301207.0,40740234.0,35465666.0,76205900.0,-5274568.0,1000332.0,1119445.0,2119777.0,119113.0,862459.0,457880.0,1320339.0,-404579.0,1135308.0,10610953.0,11746261.0,9475645.0,139939.0,577247.0,717186.0,437308.0,22528.0,9180.0,31708.0,-13348.0,2213.0,4574.0,6787.0,2361.0,1287527.0,609315.0,1896842.0,-678212.0,207472.0,81413.0,288885.0,-126059.0
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,2019-01-28,2019-02-01,Growth Market (Mothers/JASDAQ),685461839.0,685117564.0,1370579403.0,-344275.0,24273244.0,21043672.0,45316916.0,-3229572.0,661188595.0,664073892.0,1325262487.0,2885297.0,358262043.0,370343250.0,728605293.0,12081207.0,270694957.0,257886474.0,528581431.0,-12808483.0,10304553.0,10910616.0,21215169.0,606063.0,6271998.0,6663406.0,12935404.0,391408.0,6586261.0,7784619.0,14370880.0,1198358.0,1724576.0,1235983.0,2960559.0,-488593.0,81286.0,29313.0,110599.0,-51973.0,56139.0,6598.0,62737.0,-49541.0,7128711.0,9051421.0,16180132.0,1922710.0,78071.0,162212.0,240283.0,84141.0
2019-02-07,2019-01-28,2019-02-01,Prime Market (First Section),13644413619.0,13655435844.0,27299849463.0,11022225.0,2378191400.0,2320548764.0,4698740164.0,-57642636.0,11266222219.0,11334887080.0,22601109299.0,68664861.0,1809033765.0,1787631458.0,3596665223.0,-21402307.0,8358756864.0,8251786553.0,16610543417.0,-106970311.0,55363141.0,57825176.0,113188317.0,2462035.0,251310376.0,316123737.0,567434113.0,64813361.0,91993273.0,132545648.0,224538921.0,40552375.0,19173780.0,33071455.0,52245235.0,13897675.0,25724192.0,8201395.0,33925587.0,-17522797.0,20658136.0,12348131.0,33006267.0,-8310005.0,616462270.0,720589883.0,1337052153.0,104127613.0,17746422.0,14763644.0,32510066.0,-2982778.0
2019-02-07,2019-01-28,2019-02-01,Standard Market (Second Section),95232556.0,96394075.0,191626631.0,1161519.0,4592460.0,3339774.0,7932234.0,-1252686.0,90640096.0,93054301.0,183694397.0,2414205.0,38660720.0,40232288.0,78893008.0,1571568.0,46860310.0,37257517.0,84117827.0,-9602793.0,1250663.0,1082812.0,2333475.0,-167851.0,520468.0,519799.0,1040267.0,-669.0,1538032.0,11814263.0,13352295.0,10276231.0,161321.0,552282.0,713603.0,390961.0,26726.0,11809.0,38535.0,-14917.0,403136.0,664.0,403800.0,-402472.0,1159433.0,1532779.0,2692212.0,373346.0,59287.0,50088.0,109375.0,-9199.0
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,2019-02-04,2019-02-08,Growth Market (Mothers/JASDAQ),841818579.0,840437380.0,1682255959.0,-1381199.0,25326633.0,24546068.0,49872701.0,-780565.0,816491946.0,815891312.0,1632383258.0,-600634.0,472514833.0,480321718.0,952836551.0,7806885.0,299183872.0,294461515.0,593645387.0,-4722357.0,12749837.0,13606464.0,26356301.0,856627.0,10919768.0,8113756.0,19033524.0,-2806012.0,8750956.0,9161750.0,17912706.0,410794.0,3500657.0,2840188.0,6340845.0,-660469.0,129244.0,104722.0,233966.0,-24522.0,23176.0,25006.0,48182.0,1830.0,8673030.0,7191649.0,15864679.0,-1481381.0,46573.0,64544.0,111117.0,17971.0
2019-02-14,2019-02-04,2019-02-08,Prime Market (First Section),13206628839.0,13210121337.0,26416750176.0,3492498.0,1821074247.0,1840332980.0,3661407227.0,19258733.0,11385554592.0,11369788357.0,22755342949.0,-15766235.0,2181940144.0,2202141071.0,4384081215.0,20200927.0,8300359061.0,8159186145.0,16459545206.0,-141172916.0,76618501.0,79804909.0,156423410.0,3186408.0,187220041.0,213455570.0,400675611.0,26235529.0,101882771.0,208086168.0,309968939.0,106203397.0,20878082.0,27045133.0,47923215.0,6167051.0,41903597.0,28281089.0,70184686.0,-13622508.0,17268245.0,11683896.0,28952141.0,-5584349.0,443489383.0,425082003.0,868571386.0,-18407380.0,13994767.0,15022373.0,29017140.0,1027606.0
2019-02-14,2019-02-04,2019-02-08,Standard Market (Second Section),91881967.0,92594670.0,184476637.0,712703.0,4352565.0,4196689.0,8549254.0,-155876.0,87529402.0,88397981.0,175927383.0,868579.0,33999955.0,32955389.0,66955344.0,-1044566.0,49059897.0,41337395.0,90397292.0,-7722502.0,966629.0,1056887.0,2023516.0,90258.0,690399.0,1034760.0,1725159.0,344361.0,1179542.0,10387776.0,11567318.0,9208234.0,374616.0,189909.0,564525.0,-184707.0,24236.0,4530.0,28766.0,-19706.0,35006.0,1174.0,36180.0,-33832.0,1194948.0,1206212.0,2401160.0,11264.0,4174.0,223949.0,228123.0,219775.0
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,2019-02-12,2019-02-15,Growth Market (Mothers/JASDAQ),727908704.0,727467242.0,1455375946.0,-441462.0,25741372.0,23291345.0,49032717.0,-2450027.0,702167332.0,704175897.0,1406343229.0,2008565.0,391811150.0,383636739.0,775447889.0,-8174411.0,274728246.0,277794390.0,552522636.0,3066144.0,12318509.0,12428373.0,24746882.0,109864.0,7193739.0,7424045.0,14617784.0,230306.0,7905203.0,14137430.0,22042633.0,6232227.0,1503560.0,1147059.0,2650619.0,-356501.0,250537.0,264905.0,515442.0,14368.0,170009.0,16929.0,186938.0,-153080.0,6096795.0,7243116.0,13339911.0,1146321.0,189584.0,82911.0,272495.0,-106673.0
2019-02-21,2019-02-12,2019-02-15,Prime Market (First Section),10987477985.0,10991832488.0,21979310473.0,4354503.0,1424639148.0,1595559147.0,3020198295.0,170919999.0,9562838837.0,9396273341.0,18959112178.0,-166565496.0,1814401698.0,1576901832.0,3391303530.0,-237499866.0,6969094779.0,6907687512.0,13876782291.0,-61407267.0,68336062.0,57449404.0,125785466.0,-10886658.0,168700131.0,151003463.0,319703594.0,-17696668.0,126119335.0,217171915.0,343291250.0,91052580.0,25651787.0,27285254.0,52937041.0,1633467.0,29290981.0,9578089.0,38869070.0,-19712892.0,20469520.0,16073519.0,36543039.0,-4396001.0,321465421.0,422800788.0,744266209.0,101335367.0,19309123.0,10321565.0,29630688.0,-8987558.0
2019-02-21,2019-02-12,2019-02-15,Standard Market (Second Section),115704360.0,116898255.0,232602615.0,1193895.0,6764286.0,6384084.0,13148370.0,-380202.0,108940074.0,110514171.0,219454245.0,1574097.0,36187191.0,33316655.0,69503846.0,-2870536.0,65598858.0,58317723.0,123916581.0,-7281135.0,1713749.0,1440777.0,3154526.0,-272972.0,886787.0,1068821.0,1955608.0,182034.0,1343033.0,14591093.0,15934126.0,13248060.0,85719.0,332078.0,417797.0,246359.0,151639.0,15322.0,166961.0,-136317.0,1768062.0,15171.0,1783233.0,-1752891.0,1193744.0,1347105.0,2540849.0,153361.0,11292.0,69426.0,80718.0,58134.0
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,2019-02-18,2019-02-22,Growth Market (Mothers/JASDAQ),829268836.0,828280885.0,1657549721.0,-987951.0,30980820.0,29045622.0,60026442.0,-1935198.0,798288016.0,799235263.0,1597523279.0,947247.0,469156703.0,466276684.0,935433387.0,-2880019.0,290665280.0,290187066.0,580852346.0,-478214.0,13548278.0,14253938.0,27802216.0,705660.0,6838615.0,8350767.0,15189382.0,1512152.0,9106919.0,10971165.0,20078084.0,1864246.0,3164654.0,1247472.0,4412126.0,-1917182.0,185095.0,48989.0,234084.0,-136106.0,38325.0,3664.0,41989.0,-34661.0,5452249.0,7259133.0,12711382.0,1806884.0,131898.0,636385.0,768283.0,504487.0
2019-02-28,2019-02-18,2019-02-22,Prime Market (First Section),11459734857.0,11479326690.0,22939061547.0,19591833.0,1493950567.0,1889113378.0,3383063945.0,395162811.0,9965784290.0,9590213312.0,19555997602.0,-375570978.0,1898482264.0,1662065652.0,3560547916.0,-236416612.0,7073137479.0,7072426212.0,14145563691.0,-711267.0,73411358.0,67286022.0,140697380.0,-6125336.0,222333422.0,176839774.0,399173196.0,-45493648.0,133042166.0,239780316.0,372822482.0,106738150.0,32937367.0,22720692.0,55658059.0,-10216675.0,51832774.0,12881409.0,64714183.0,-38951365.0,72108234.0,9696816.0,81805050.0,-62411418.0,389923479.0,314445012.0,704368491.0,-75478467.0,18575747.0,12071407.0,30647154.0,-6504340.0
2019-02-28,2019-02-18,2019-02-22,Standard Market (Second Section),103159073.0,108118855.0,211277928.0,4959782.0,5824064.0,5262745.0,11086809.0,-561319.0,97335009.0,102856110.0,200191119.0,5521101.0,38969663.0,35999885.0,74969548.0,-2969778.0,53197776.0,50954435.0,104152211.0,-2243341.0,1476974.0,1552280.0,3029254.0,75306.0,423452.0,1041577.0,1465029.0,618125.0,1554944.0,11776506.0,13331450.0,10221562.0,152466.0,286795.0,439261.0,134329.0,112393.0,11072.0,123465.0,-101321.0,249167.0,8985.0,258152.0,-240182.0,1004265.0,1189991.0,2194256.0,185726.0,193909.0,34584.0,228493.0,-159325.0
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
